DBA,BORO,address,zip_code,lat,lon,categories,PHONE,INSPECTION.DATE,INSPECTION.RESULT,review_count,rating,price
DANNEE,Brooklyn,433 DEKALB AVE,11205,40.69048,-73.96006,Thai,7186224422,10/18/18,A12/C,112,4,$$
DANTE,Manhattan,79-81 MACDOUGAL ST,10012,40.72879,-74.00165,Bars,2129825275,6/3/19,#NAME?,229,4,$$
DAO PALATE,Brooklyn,329 FLATBUSH AVE,11217,40.677953,-73.972753,Vegan,7186381995,5/30/19,A11/NC,225,3.5,$$
DAVE & BUSTERS,Staten Island,2655 RICHMOND AVE,10314,40.58185759,-74.16522116,Pan Asian,9294642700,9/11/19,#NAME?,152,3.5,$$
DAVELLE,Manhattan,102 SUFFOLK ST,10002,40.71852,-73.98605,Japanese,6467717855,7/17/19,A11/NC,66,4,$$
DAVID BURKE,Brooklyn,55 WATER ST,11201,40.703415,-73.991409,Italian,9177437388,8/3/19,A7/C,445,3.5,$$$
DAVID BURKE,Brooklyn,55 WATER ST,11201,40.703799,-73.992343,Sushi Bars,9177437388,8/3/19,A7/C,315,4,$$$
DAVID'S CAFE,Manhattan,110 SAINT MARKS PL,10009,40.72694,-73.98434,Creperies,6466783206,6/1/19,#NAME?,393,4,$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10011,40.74227627,-74.0048001,Chinese,2123912870,2/22/19,A5/C,3690,4,$$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10014,40.739143,-74.00702,Italian,2123912870,2/22/19,A5/C,56,4,$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10011,40.74242509,-74.00612513,Cambodian,2123912870,2/22/19,A5/C,306,4,$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10011,40.74231154,-74.00612045,French,2123912870,2/22/19,A5/C,128,3.5,$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10011,40.74265894,-74.00592854,Seafood,2123912870,2/22/19,A5/C,561,4,$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10011,40.74221677,-74.00608914,Wine Bars,2123912870,2/22/19,A5/C,108,4,$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10011,40.74222,-74.00466,Korean,2123912870,2/22/19,A5/C,532,3.5,$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10011,40.74246753,-74.00663249,Sushi Bars,2123912870,2/22/19,A5/C,199,4.5,$$
DAVIDOVICH BAKERY,Manhattan,75 9TH AVE,10011,40.7425547,-74.0060838,Tacos,2123912870,2/22/19,A5/C,2568,4.5,$
DAY FIVE,Brooklyn,1724 CONEY ISLAND AVE,11230,40.6153908,-73.963562,Sushi Bars,7185136662,8/27/19,Z31/C,23,4.5,$$
DE MOLE ASTORIA,Queens,4220 30TH AVE,11103,40.7625999,-73.9129028,Mexican,7187771655,4/29/19,A9/NC,338,4,$$
DEFONTE'S OF BROOKLYN,Staten Island,95 WATER ST,10304,40.62681078,-74.07660295,Italian,7182854310,6/11/19,A11/NA,86,4.5,$$
DEK SEN,Queens,8608 WHITNEY AVE,11373,40.741714,-73.878689,Desserts,7183081510,8/21/19,Z21/NC,206,4,$$
DELICACY,Manhattan,12 E 44TH ST,10017,40.754207,-73.979179,Korean,2126974444,6/20/19,A8/NC,67,3.5,$
DELICE & SARRASIN,Manhattan,20 CHRISTOPHER ST,10014,40.73377,-74.00065,French,2122437200,8/12/19,A12/C,321,4.5,$$
DELICIAS CALENAS #4,Queens,9418 SUTPHIN BLVD,11435,40.6984884,-73.8067579,Spanish,7182062262,9/4/19,#NAME?,21,3,$$
DELICIAS CALENAS ASTORIA,Queens,2255 31ST ST,11105,40.77499147,-73.9119817,Delis,7184339565,11/27/18,A11/NC,132,4.5,$$
DELICIOUS MEI WEI RESTAURANT,Brooklyn,765 E 82ND ST,11236,40.6368,-73.91199,Chinese,7182412189,2/4/19,A4/NC,4,4,$$
DELICIOUS WOK,Queens,5952 SUMMERFIELD ST,11385,40.700328,-73.896705,Chinese,7183668882,4/23/19,-15/C,25,4.5,$
DELL'ANIMA,Manhattan,600 11TH AVE,10036,40.76234,-73.99695,Chinese,2123666633,4/15/19,A5/NC,30,4,$$
DELL'ANIMA,Manhattan,600 11TH AVE,10036,40.76234,-73.99695,Italian,2123666633,4/15/19,A5/NC,613,4,$$$
DELL'ANIMA,Manhattan,600 11TH AVE,10036,40.7624395,-73.9971462,Food Court,2123666633,4/15/19,A5/NC,516,4,$$
DELLA,Brooklyn,1238 PROSPECT AVE,11218,40.65287,-73.97631,Mediterranean,7186330249,9/18/19,-45/C,99,4,$$
DELUCA'S ITALIAN RESTAURANT,Staten Island,7324 AMBOY RD,10307,40.51110205,-74.24134256,Italian,7182277200,4/2/19,A12/C,98,4.5,$$$
DESY'S CLAM BAR RESTAURANT CORP.,Brooklyn,672 GRAND ST,11211,40.71138134,-73.94549147,Seafood,3475990267,8/19/19,A10/C,76,3.5,$$
DEVON & BLAKELY,Manhattan,185 GREENWICH ST,10007,40.71186962,-74.01154869,Sandwiches,2128260212,5/28/19,A12/NC,94,2.5,$$
DEVON & BLAKELY,Manhattan,185 GREENWICH ST,10007,40.7099275,-74.0126017,Sushi Bars,2128260212,5/28/19,A12/NC,25,3,$
DI AN DI,Brooklyn,68 GREENPOINT AVE,11222,40.72958,-73.95825,Vietnamese,7185763914,6/20/19,A4/NC,91,4,$$$$
DI DI RESTAURANT,Brooklyn,2318 NOSTRAND AVE,11210,40.62813,-73.94729,Chinese,7189517459,2/23/19,A9/C,36,4,$
DIDI DUMPLING,Manhattan,38 LEXINGTON AVE,10010,40.74017,-73.98452,Chinese,2124666618,6/27/19,A12/NC,157,3.5,$
DIM SUM BAR,Brooklyn,167 GRAND ST,11249,40.714728,-73.961372,Dim Sum,7183888988,1/29/19,A12/C,163,4,$$
DING,Manhattan,234 W 48TH ST,10036,40.76064,-73.98635,Hot Pot,2122650828,6/27/19,B24/NC,167,3.5,$$
DING,Manhattan,234 W 48TH ST,10036,40.76052856,-73.98638916,Vietnamese,2122650828,6/27/19,B24/NC,241,4,$$
DIRTY FRENCH,Manhattan,180 LUDLOW ST,10002,40.72183,-73.98719,French,2122543000,4/10/19,A13/NC,577,4,$$$
DO COOKIE,Manhattan,570 LEXINGTON AVE,10022,40.7571519,-73.9726033,Asian Fusion,6468923600,10/22/18,A2/NC,125,4,$
DOMINICAN FOOD CORP,Staten Island,2180 FOREST AVE,10303,40.62575544,-74.1627349,Dominican,7184424616,8/14/19,A5/C,39,3.5,$
DOMINICANA POLLO SABROSO RESTAURANT,Bronx,105 E MOUNT EDEN AVE,10452,40.84369,-73.91266,Dominican,7182944403,3/14/19,A9/C,11,2.5,$$
DOMO TACO,Brooklyn,733 FRANKLIN AVE,11238,40.6735875,-73.95678342,Mexican,7184844485,5/8/19,A5/C,165,3.5,$
DON ANGIE,Manhattan,103 GREENWICH AVE,10014,40.73778,-74.00197,Italian,2128898884,8/28/19,A7/C,189,4.5,$$$
DON CESAR,Staten Island,7528 AMBOY RD,10307,40.5089269,-74.2467269,Mexican,6462866247,4/10/19,A6/NC,46,4,$$
DON CHINGON,Brooklyn,216 FLATBUSH AVE,11217,40.68104312,-73.97524033,Mexican,7185763521,9/19/19,A5/NC,305,4.5,$$
DON EMILIO DINER RESTAURANT,Bronx,1315 CASTLE HILL AVE,10462,40.83524149,-73.85217838,Dominican,3478212778,4/16/19,A12/C,18,3.5,$$
DON FRANCISCO JUNIOR,Queens,9508 35TH AVE,11372,40.75302235,-73.87219906,Spanish,7186392669,5/14/19,A9/C,2,3.5,$$
DON GIOVANNI RISTORANTE,Manhattan,358 W 44TH ST,10036,40.75955,-73.9915,Italian,2125814939,1/1/00,#NAME?,408,3.5,$$
DON MARIO ROTISSERIE CHICKEN,Brooklyn,7302 3RD AVE,11209,40.63281,-74.02757,Chicken Shop,7187489090,5/6/19,B16/C,51,3.5,$$
DON PANCHO VILLA RESTAURANT,Brooklyn,189 BORINQUEN PL,11211,40.7109108,-73.9528503,Tex-Mex,7183884552,6/22/19,A13/C,194,4,$$
DON PATRON BAR & GRILL,Brooklyn,1217 CHURCH AVE,11218,40.64778,-73.96793,Mexican,3473053155,8/29/18,A3/NC,39,4.5,$$
DON POLLO,Queens,4106 GREENPOINT AVE,11104,40.740087,-73.9237948,Peruvian,7183615898,7/11/19,A12/C,58,3.5,$$
DON TACO MEXICAN CUISINE,Manhattan,4321 BROADWAY,10033,40.85240294,-73.93488952,Mexican,9293025658,6/13/19,-11/C,23,4,$
DON'S BOGAM BLACK,Manhattan,276 5TH AVE,11215,40.67444,-73.98229,Ramen,2126852727,8/27/19,B22/NC,461,3.5,$$
DON'S BOGAM BLACK,Manhattan,276 5TH AVE,10001,40.74587735,-73.98666522,Korean,2126852727,8/27/19,B22/NC,72,4,$$$
DONA ZITA MEXICAN FOOD,Brooklyn,1221 BOWERY ST,11224,40.5747639,-73.9799965,Mexican,3475899396,8/27/19,A11/NC,60,4,$
DONNA,Brooklyn,27 BROADWAY,11249,40.71088,-73.96774,Lounges,9178474434,6/8/19,-28/C,151,4,$$
DORADO TACOS,Manhattan,570 LEXINGTON AVE,10022,40.7571519,-73.9726033,Asian Fusion,2126270900,5/29/19,A7/C,125,4,$
DOS TOROS,Manhattan,1290 6TH AVE,10104,40.76084551,-73.9793731,Italian,2124142560,9/27/19,A4/NC,243,3,$$
DOS TOROS TAQUERIA,Manhattan,668 6TH AVE,10010,40.7413,-73.99359,Mexican,__________,9/5/19,A8/C,47,3.5,$$
DOS31,Brooklyn,231 S 4TH ST,11211,40.7105846,-73.9588372,Bars,7183875111,8/8/19,A13/C,24,4.5,$$
DOTORY,Brooklyn,353 BROADWAY,11211,40.70776399,-73.95569831,Korean,7185991399,6/8/19,A10/C,150,4,$$
DOUBLE CRISPY BAKERY I,Manhattan,230 GRAND ST,10013,40.71865,-73.99499,Desserts,2129666929,4/5/19,A10/NC,125,4,$
DOUBLE HAPPY KITCHEN,Queens,8518 JAMAICA AVE,11421,40.69233322,-73.85834503,Chinese,7188506003,2/27/19,A12/NC,12,3,$
DOUBLE RED INC,Brooklyn,1818 AVENUE U,11229,40.5990899,-73.95289,Chinese,646_______,1/1/00,#NAME?,24,3.5,$$
DOUBLE TOP CHINA & TORTILLA TACO,Brooklyn,1774 FLATBUSH AVE,11210,40.626601,-73.941478,Mexican,7186777300,3/25/19,A13/NC,6,4,$
DOUBLE ZERO,Manhattan,65 2ND AVE,10003,40.7261288,-73.9896645,Pizza,2127771608,5/3/19,A12/C,381,4,$$
DOUBLE ZERO,Manhattan,65 2ND AVE,10003,40.72608491,-73.98973614,Mexican,2127771608,5/3/19,A12/C,135,4.5,$$
DOUGH,Manhattan,700 8TH AVE,10036,40.7587156,-73.9883444,Ramen,9173381420,6/3/19,A2/NC,150,3.5,$$
DOUGHNUT PLANT,Manhattan,89 E 42ND ST,10017,40.752901,-73.9773022,Tacos,2125053700,9/20/19,A2/NC,68,3.5,$$
DOUGHNUTTERY,Manhattan,425 W 15TH ST,10011,40.7423387,-74.00625,Taiwanese,2126334359,8/24/19,#NAME?,708,4,$$
DOUGHNUTTERY,Manhattan,425 W 15TH ST,10011,40.74222666,-74.00607963,Creperies,2126334359,8/24/19,#NAME?,251,4,$
DRAGON HOUSE,Staten Island,280 SAND LN,10305,40.59253412,-74.06828164,Chinese,7185560888,12/6/18,A4/NC,12,4,$
DREAM EATERY,Brooklyn,6712 FORT HAMILTON PKWY,11219,40.62950255,-74.01124659,Sushi Bars,3476615640,9/17/19,A7/NC,84,4,$$
DUBUMARU,Manhattan,34 W 32ND ST,10001,40.74776857,-73.98729141,Korean,2127369002,12/3/18,A13/NC,310,3.5,$$
DUBUMARU,Manhattan,34 W 32ND ST,10001,40.74768829,-73.98735046,Korean,2127369002,12/3/18,A13/NC,1,3,$$
DUCK WONG,Brooklyn,2341 86TH ST,11214,40.6002,-73.9904,Cantonese,7184839687,7/29/19,A7/C,156,4,$
DULCE VIDA LATIN BISTRO,Manhattan,1219 LEXINGTON AVE,10028,40.77704,-73.95721,Breakfast & Brunch,2125352424,5/9/19,A13/NC,237,3.5,$$
DUMBO HOUSE,Brooklyn,55 WATER ST,11201,40.703415,-73.991409,Italian,6462152136,1/24/19,A12/C,445,3.5,$$$
DUMBO HOUSE,Brooklyn,55 WATER ST,11201,40.703799,-73.992343,Sushi Bars,6462152136,1/24/19,A12/C,315,4,$$$
DUMPLING AND THINGS,Brooklyn,375 5TH AVE,11215,40.67109,-73.98453,Asian Fusion,7188780968,6/25/19,A8/C,201,3.5,$
DUMPLING HOUSE,Queens,9512 JAMAICA AVE,11421,40.694114,-73.849876,Chinese,7184410054,4/10/19,A8/NC,13,4,$$
DUN HUANG UPPER WEST SIDE/MELLOW TEA,Manhattan,1268 AMSTERDAM AVE,10027,40.81106,-73.95818,Chinese,6464764549,9/11/19,-24/C,51,3.5,$$
DUNKIN,Bronx,610 EXTERIOR ST,10451,40.8197,-73.93022,Spanish,7324062445,8/12/19,A13/NC,73,2.5,$$
DUNKIN' COFFEE EXPRESS,Queens,JFK INTERNATIONAL AIRPORT,11430,40.6438245,-73.78072098,Seafood,2022861788,11/14/18,A2/NC,30,3.5,$$
Da Capo,Manhattan,322 COLUMBUS AVE,10023,40.77972,-73.97752,Italian,6468820197,7/26/19,A9/NC,82,4,$$
Dian Kitchen,Manhattan,435 E 9TH ST,10009,40.72762,-73.9832799,Chinese,6465909898,2/27/19,A9/NC,123,5,$$
E NOODLE,Brooklyn,8619 5TH AVE,11209,40.62091794,-74.02648791,Noodles,7182383303,5/2/19,A13/C,173,3.5,$$
E NOODLE,Brooklyn,8619 5TH AVE,11209,40.62091794,-74.02648791,Noodles,7182383303,5/2/19,A13/C,173,3.5,$$
E-MO KIMBOB,Manhattan,2 W 32ND ST,10001,40.74742597,-73.98621794,Japanese Curry,2125941466,8/20/19,N58/C,556,4,$$
E-MO KIMBOB,Manhattan,2 W 32ND ST,10001,40.7471962,-73.9861908,Korean,2125941466,8/20/19,N58/C,333,4,$
E-MO KIMBOB,Manhattan,2 W 32ND ST,10001,40.7472,-73.98619,Korean,2125941466,8/20/19,N58/C,801,3.5,$$
E-MO KIMBOB,Manhattan,2 W 32ND ST,10001,40.747204,-73.986198,Sports Bars,2125941466,8/20/19,N58/C,181,3.5,$$
EAST BUFFET & RESTAURANT,Queens,4207 MAIN ST,11355,40.7550707,-73.8280097,Dim Sum,7183589830,5/8/19,A13/NC,346,2.5,$$
EAST GARDEN ASIAN CUISINE,Brooklyn,2072 FLATBUSH AVE,11234,40.6191663,-73.9334202,Thai,7182523822,9/25/19,A10/NC,9,3.5,$
EAST HARBOR SEAFOOD PALACE,Brooklyn,714 65TH ST,11220,40.633533,-74.014343,Dim Sum,7187650098,6/27/19,A12/C,634,4,$$
EAST PALACE,Manhattan,819 2ND AVE,10017,40.75105286,-73.97166443,Chinese,2129497708,9/9/19,A10/NC,79,3,$
EASTERN CHINESE RESTAURANT,Queens,2105 BROADWAY,11106,40.76566868,-73.93076878,Chinese,7182787333,6/25/19,A13/NC,20,3,$
ED'S ELBOW ROOM,Manhattan,308 E 78TH ST,10075,40.772189,-73.955029,Wine Bars,6466493764,5/7/19,A2/NC,564,4.5,$$
EDO ASIAN FUSION,Brooklyn,2087 CONEY ISLAND AVE,11223,40.60629238,-73.96164755,Japanese,7187087111,1/29/19,A2/NC,69,4,$$
EDO JAPANESE RESTAURANT,Manhattan,9 E 17TH ST,10003,40.73774,-73.99127,Italian,9178928072,9/4/19,A11/NC,137,4,$$
EDO JAPANESE RESTAURANT,Manhattan,9 E 17TH ST,10003,40.73774,-73.99127,Japanese,9178928072,9/4/19,A11/NC,265,3.5,$$
EDWARD LUNCH RESTAURANT,Brooklyn,56 LORRAINE ST,11231,40.6744356,-74.00737381,Latin American,7182608284,10/24/18,A12/NC,4,3.5,$
EGG ROLL CHINESE RESTAURANT,Brooklyn,1772 BROADWAY,11207,40.682291,-73.910006,Szechuan,7189199888,5/21/19,A13/C,9,2.5,$$
EIM DEE THAI,Brooklyn,279 BUSHWICK AVE,11206,40.70647,-73.93948,Thai,7183812889,9/26/19,N46/C,119,2.5,$$
EJEN,Brooklyn,254 36TH ST,11232,40.6564113,-74.0082717,Korean,3106345593,11/16/18,A12/C,32,4.5,$$
EL BUEN GUSTO REST,Brooklyn,5201 4TH AVE,11220,40.64516,-74.01365,Latin American,7184926001,8/1/19,A12/C,19,3,$$
EL BURRITO NACHO & LA NOVA PIZZA,Brooklyn,1636 BROADWAY,11207,40.68465,-73.91406,Mexican,3474258390,2/5/19,A8/C,48,4,$$
EL BURRO MEXICAN GRILL,Brooklyn,324 SUYDAM ST,11237,40.70331,-73.9222,Mexican,7184174328,6/13/19,A5/NA,28,3,$
EL CASTILLO DE JAGUA,Brooklyn,679 FLATBUSH AVE,11225,40.65671795,-73.95992003,Spanish,3478529114,7/12/19,A13/C,63,4,$
EL CASTILLO DE JAGUA II,Manhattan,521 GRAND ST,10002,40.7143299,-73.98185,Spanish,2129950244,9/27/19,Z26/C,75,3,$
EL CASTILLO DE MANHATTAN RESTAURANT,Manhattan,207 MADISON ST,10002,40.71295,-73.98954,Latin American,2122272892,7/26/19,B19/C,32,3.5,$
EL CASTILLO RESTAURANT INC,Brooklyn,6811 4TH AVE,11220,40.634868,-74.023094,Latin American,7187450649,7/30/19,A10/C,61,4,$
EL CONDE NUEVO,Manhattan,4139 BROADWAY,10033,40.8460671,-73.9386488,Latin American,2127810419,11/30/18,A12/C,97,4,$$
EL CORTEZ,Brooklyn,17 INGRAHAM ST,11206,40.7070999,-73.9330826,Pubs,3475992976,6/14/19,A10/NC,100,3,$$
EL DORADO RESTAURANT,Staten Island,2236 HYLAN BLVD,10306,40.575843,-74.103743,Spanish,7189801580,6/4/19,A12/NC,17,3,$$
EL ECONOMICO RESTAURANT,Bronx,5589 BROADWAY,10463,40.879482,-73.904808,Latin American,7186015577,9/17/19,-33/C,55,3.5,$
EL FOGON RESTAURANT,Queens,1701 PALMETTO ST,11385,40.702082,-73.908788,Latin American,7184562555,9/16/19,#NAME?,11,3,$$
EL GALLO TAQUERIA,Brooklyn,214 HIGHLAWN AVE,11223,40.60351515,-73.97790984,Tex-Mex,9176682332,5/30/19,A11/NC,167,4,$$
EL GRAN COFFEE SHOP,Queens,8610 ROOSEVELT AVE,11372,40.747793,-73.87985,Tacos,9175397083,9/25/19,N51/C,55,4.5,$
EL JEFFE,Brooklyn,1483 FULTON ST,11216,40.6801601,-73.9419752,New Mexican Cuisine,3475150565,9/4/19,A12/C,170,4.5,$$
EL KALLEJON BOTANAS,Manhattan,209 E 117TH ST,10035,40.798538,-73.938805,Tapas Bars,6466626835,9/17/19,A10/NC,240,4.5,$$
EL MARIACHI HOLDING,Queens,3311 BROADWAY,11106,40.76113043,-73.92335715,Mexican,7185454039,5/22/19,A5/C,222,3.5,$
EL MARIACHI REST,Queens,6712 ROOSEVELT AVE,11377,40.7460442,-73.8978364,Mexican,7183356744,9/16/19,-18/C,43,4,$$
EL NOPAL RESTAURANT & JUICE BAR,Brooklyn,631 5TH AVE,11215,40.66311,-73.99126,Mexican,7185412732,6/3/19,A11/NC,84,4.5,$$
EL NUEVO AMANECER RESTAURANT,Manhattan,3666 BROADWAY,10031,40.83041,-73.94722,Spanish,2128629280,1/17/19,A12/C,12,3.5,$
EL NUEVO CARRIBENO,Manhattan,1675 LEXINGTON AVE,10029,40.79162,-73.94657,Latin American,2128313906,9/18/19,-34/C,78,4,$$
EL NUEVO JARABACOA,Brooklyn,2678 PITKIN AVE,11208,40.67498,-73.873062,Spanish,3477708321,8/14/19,A13/C,4,3,$
EL NUEVO JOBO RESTAURANT & BAR,Manhattan,3915 BROADWAY,10032,40.8384209,-73.9422531,Spanish,2127401616,11/28/18,A2/NC,29,3,$$
EL NUEVO TINA RESTAURANT,Manhattan,511 W 125TH ST,10027,40.81402898,-73.95639595,Latin American,2122221104,3/28/19,A5/C,44,4,$
EL NUEVO VALLE III,Bronx,268 E 167TH ST,10456,40.8332387,-73.9143362,Spanish,9178010086,8/19/19,A12/C,14,3,$
EL PAISA TEPEACA,Manhattan,1548 SAINT NICHOLAS AVE,10040,40.8533143,-73.9306442,Mexican,9175210972,8/29/19,-28/C,82,4,$
EL PARAITO DEL POLLO CORP,Manhattan,212 DELANCEY ST,10002,40.71727,-73.98321,Latin American,2125984752,10/23/18,A12/C,8,4,$
EL PASO MEXICAN GRILL,Brooklyn,1610 NEWKIRK AVE,11226,40.635877,-73.962081,Tex-Mex,9179661555,9/23/19,#NAME?,161,3,$
EL PASO MEXICAN GRILL,Brooklyn,1610 NEWKIRK AVE,11226,40.635877,-73.962081,Tex-Mex,9179661555,9/23/19,#NAME?,161,3,$
EL PASO MEXICAN GRILL,Brooklyn,1610 NEWKIRK AVE,11226,40.635877,-73.962081,Tex-Mex,9179661555,9/23/19,#NAME?,161,3,$
EL PASO MEXICAN GRILL,Brooklyn,1610 NEWKIRK AVE,11226,40.635877,-73.962081,Tex-Mex,9179661555,9/23/19,#NAME?,161,3,$
EL PATRON RESTAURANT & LOUNGE,Staten Island,520 BAY ST,10304,40.62913213,-74.07673057,Mexican,3478617065,6/13/19,A10/C,79,3.5,$$
EL PENACHO RESTAURANT,Brooklyn,374 AVENUE P,11204,40.60847092,-73.9736557,Mexican,7184397012,6/11/19,B22/C,11,4,$
EL PENACHO RESTAURANT,Brooklyn,374 AVENUE P,11228,40.60859,-73.97368,Mexican,7184397012,6/11/19,B22/C,34,3,$$
EL PITALLITO RESTAURANT,Manhattan,3854 BROADWAY,10032,40.83629228,-73.94305632,Mexican,2125686877,7/5/19,B22/C,23,3.5,$
EL PORTON BAR & RESTAURANT,Manhattan,3151 BROADWAY,10027,40.81452,-73.95966,Mexican,2126657338,6/10/19,B21/C,157,3.5,$$
EL RANCHITO POBLANO RESTAURANT,Brooklyn,1306 FLATBUSH AVE,11210,40.6382316,-73.9536798,Mexican,7182820366,9/25/19,A7/C,104,3,$
EL RANCHITO POBLANO RESTAURANT,Brooklyn,1306 FLATBUSH AVE,11210,40.638175,-73.953666,Spanish,7182820366,9/25/19,A7/C,9,1.5,$
EL RANCHO RESTAURANT,Brooklyn,1157 FLATBUSH AVE,11226,40.64212819,-73.95685985,Dominican,3476279030,9/18/19,A12/C,33,2.5,$$
EL REY LATINO RESTAURANT,Queens,6342 108TH ST,11375,40.73384411,-73.85031248,Mexican,7187309002,9/26/19,A10/NC,84,3.5,$$
EL REY V,Brooklyn,1310 BROADWAY,11221,40.69033,-73.924,Spanish,7184553290,9/2/19,#NAME?,26,4,$
EL SABOR CARIBENO RESTAURANT,Brooklyn,1062 BROADWAY,11221,40.69479,-73.93162,Latin American,7186020006,9/4/19,A10/NC,8,4,$
EL SABROSO RESTAURANT,Manhattan,265 W 37TH ST,10018,40.75408435,-73.99149001,Latin American,2122841118,7/5/19,A9/C,132,4,$
EL SOMBRERO,Manhattan,108 STANTON ST,10002,40.72124,-73.9875,Mexican,2122544188,9/24/19,A12/C,313,3.5,$$
EL TEMERARIO,Manhattan,198 8TH AVE,10011,40.74341334,-73.99962772,Mexican,2126452100,9/5/19,-38/C,199,3.5,$$
EL TORITO MEXICAN RESTAURANT,Bronx,2132 CRUGER AVE,10462,40.85417457,-73.86664152,Mexican,7182392228,9/18/19,A11/C,17,3.5,$
EL VALLE DEL MOFONGO,Bronx,226 WILLIS AVE,10454,40.80859,-73.92305,Comfort Food,3475902821,5/21/19,A7/C,22,2.5,$$
EL VALLE RESTAURANT,Bronx,733 E TREMONT AVE,10457,40.84491,-73.88981,American (New),3474557521,8/15/19,Z22/C,33,2,$
EL VEZ,Manhattan,259 VESEY ST,10282,40.71473564,-74.015635,Mexican,2122332500,1/2/19,A7/NC,101,4,$$
EL VEZ,Manhattan,259 VESEY ST,10282,40.71473564,-74.015635,Mexican,2122332500,1/2/19,A7/NC,575,3.5,$$
ELLA KITCHEN AND BAR,Manhattan,249 COLUMBUS AVE,10023,40.77704965,-73.97889139,Tapas/Small Plates,2125799929,9/4/19,Z23/C,427,4,$$
ELORA'S MEXICAN AND SPANISH RESTAURANT,Brooklyn,272 PROSPECT PARK W,11215,40.65848541,-73.98239899,Spanish,7187886190,9/17/19,A12/NC,198,3.5,$$
ELSA LA REINA DEL CHICHARRON,Manhattan,4840 BROADWAY,10034,40.86627,-73.9246,Chinese,2123041070,8/16/19,A12/C,50,4,$
ELSA LA REINA DEL CHICHARRON,Manhattan,4840 BROADWAY,10034,40.86627,-73.9246,Latin American,2123041070,8/16/19,A12/C,91,4,$
EM VIETNAMESE,Brooklyn,1702 86TH ST,11214,40.60839,-74.00482,Vietnamese,7182323888,9/18/19,#NAME?,163,4,$$
EMILIA'S PIZZERIA,Queens,3705 28TH AVE,11103,40.7662621,-73.9150543,Pizza,3477304632,3/11/19,A12/NC,38,4.5,$
EMILIA'S RESTAURANT,Bronx,2331 ARTHUR AVE,10458,40.85415,-73.88894,Italian,7183675915,4/3/19,A8/C,154,3.5,$$
EMILIO'S CUCINA,Staten Island,150 GREAVES LN,10308,40.553831,-74.142749,Sushi Bars,9173853049,9/11/19,A13/NC,63,4,$$
EMPANADA CITY,Brooklyn,363 LINCOLN RD,11225,40.6617,-73.95046,Empanadas,7183635252,5/14/19,A10/NC,130,4.5,$
EMPANADA LOCA,Brooklyn,606 5TH AVE,11215,40.663927,-73.990969,Empanadas,7183692118,9/11/19,A13/NC,186,4,$
EMPANADA MAMA,Manhattan,95 ALLEN ST,10002,40.71875631,-73.99089452,Colombian,2126730300,8/22/19,A10/NC,561,4,$
EMPANADAS EL GUSTAZO RESTAURANTE,Queens,4219 COLLEGE POINT BLVD,11355,40.75402653,-73.83269203,Colombian,7186611080,8/5/19,A7/NC,52,4.5,$
EMPERADOR ELIAS RESTAURANT,Brooklyn,274 BROADWAY,11211,40.70863,-73.9588799,Caribbean,7183887784,7/31/19,#NAME?,49,3,$$
EMPEROR'S HOUSE,Staten Island,767 FOREST AVE,10310,40.62925,-74.11467,Chinese,9178588832,8/8/19,A12/NC,16,4,$$$
EMPIRE EAST,Staten Island,2740 HYLAN BLVD,10306,40.5654903,-74.1144495,Chinese,7189871111,12/4/18,A10/NC,97,3.5,$$
EMPIRE EAST PAN ASIAN BISTRO,Staten Island,1445 RICHMOND AVE,10314,40.61374,-74.1574104,Asian Fusion,7189831111,2/21/19,A13/NC,67,3.5,$$
EMPIRE EAST PAN ASIAN BISTRO,Staten Island,1445 RICHMOND AVE,10314,40.61141913,-74.1575385,Sushi Bars,7189831111,2/21/19,A13/NC,33,4,$$
EMPIRE EXPRESS CHINESE RESTAURANT,Brooklyn,319 9TH ST,11215,40.66918,-73.98567,Chinese,7184993758,9/11/19,A12/NC,35,3.5,$
EMPIRE STEAK HOUSE,Manhattan,151 E 50TH ST,10022,40.756278,-73.971258,Steakhouses,2125826900,9/3/19,A10/NC,224,4,$$$
EMPIRE SZECHUAN GARDEN,Queens,4342 46TH ST,11104,40.7442226,-73.9186565,Chinese,7183619625,9/9/19,A9/NC,33,3.5,$
EMPIRE Szechuan Noodle house,Manhattan,4041 BROADWAY,10032,40.84285,-73.93968,Chinese,2125681600,8/1/19,A12/NC,180,2.5,$$
ENDSWELL BAR & BISTRO,Brooklyn,773 FULTON ST,11217,40.68619,-73.97377,American (New),9173341508,1/1/00,#NAME?,227,4,$$$
ENLIGHTENMENT WINES,Brooklyn,99 SCOTT AVE,11237,40.7105638,-73.9233984,Vietnamese,4014866116,5/15/19,A12/C,666,4,$$
ENZO'S PIZZA,Queens,8102 ROCKAWAY BLVD,11416,40.6842863,-73.8594333,Italian,7182960880,8/15/19,B26/C,69,4,$$
